allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;votes;allgenders_allages_votes;allgenders_allages_avg_vote;main_actor;supporting_actor_1;supporting_actor_2
7.6;5.0;7.3;4427.0;7.2;16540.0;7.2;11330.0;6.9;16137.0;8.5;2.0;7.1;1379.0;6.7;7294.0;6.9;6907.0;7.7;17171.0;6.5;2.0;7.5;2994.0;7.6;9028.0;7.9;4249.0;32302.0;32302.0;7.5;Sally Field;Dolly Parton;Shirley MacLaine
6.7;15.0;6.7;8936.0;6.4;47778.0;6.1;14295.0;6.4;67380.0;6.4;12.0;6.6;8048.0;6.4;44018.0;6.0;12661.0;6.5;5760.0;8.0;2.0;6.9;804.0;6.5;3257.0;6.3;1447.0;71024.0;71024.0;6.5;Sylvester Stallone;Kurt Russell;Teri Hatcher
3.5;4.0;5.3;626.0;5.1;3139.0;4.7;858.0;5.1;4427.0;2.0;1.0;5.3;569.0;5.1;2942.0;4.6;790.0;5.2;284.0;4.5;2.0;5.4;48.0;5.2;164.0;4.8;62.0;4627.0;4627.0;5.5;Ron Fazio;John Altamura;Phoebe Legere
6.4;16.0;6.4;5814.0;6.1;28620.0;6.0;10658.0;6.1;38101.0;6.0;9.0;6.3;4225.0;6.1;23496.0;5.9;8684.0;6.5;8633.0;7.7;6.0;6.6;1522.0;6.4;4808.0;6.5;1832.0;45108.0;45108.0;6.2;Tom Hanks;Mare Winningham;Craig T. Nelson
6.9;30.0;7.0;9433.0;7.0;36239.0;7.0;13852.0;7.0;50830.0;6.8;22.0;7.0;7037.0;7.0;30073.0;7.0;11559.0;7.1;10753.0;7.1;8.0;7.0;2303.0;7.0;5804.0;7.2;2129.0;59554.0;59554.0;7.2;John Candy;Jean Louisa Kelly;Gaby Hoffmann
5.6;9.0;6.2;2303.0;6.0;5356.0;5.6;2482.0;6.0;8726.0;5.5;8.0;6.2;1861.0;6.0;4526.0;5.6;2075.0;5.8;1626.0;6.0;1.0;5.8;411.0;5.8;775.0;5.6;376.0;10150.0;10150.0;6.1;Nicolas Cage;Maria Conchita Alonso;Jennifer Beals
6.7;3.0;7.0;2849.0;6.9;18693.0;6.7;12754.0;6.8;28138.0;7.0;1.0;6.9;1973.0;6.8;14840.0;6.7;10448.0;7.0;6861.0;9.0;1.0;7.1;844.0;7.0;3633.0;6.8;2136.0;34299.0;34299.0;6.8;Michael Douglas;Kathleen Turner;Danny DeVito
6.5;2.0;6.3;585.0;6.2;6740.0;6.2;3798.0;6.2;9816.0;6.0;1.0;6.2;452.0;6.2;5844.0;6.2;3278.0;6.6;1491.0;7.0;1.0;6.7;130.0;6.5;829.0;6.7;483.0;11125.0;11125.0;6.4;Julian Sands;Lori Singer;Richard E. Grant
7.7;3.0;6.6;1730.0;6.2;9040.0;5.9;5167.0;6.1;14095.0;7.0;1.0;6.5;1361.0;6.2;7785.0;5.8;4489.0;6.3;2187.0;8.0;2.0;6.8;352.0;6.3;1155.0;5.9;608.0;15940.0;15940.0;6.2;Robert De Niro;Sean Penn;Demi Moore
7.9;63.0;7.7;35813.0;7.5;71887.0;7.7;30451.0;7.6;95857.0;7.9;33.0;7.7;19912.0;7.5;49252.0;7.6;23285.0;7.7;45951.0;7.9;29.0;7.7;15423.0;7.6;21809.0;7.9;6718.0;138214.0;138214.0;7.7;Billy Crystal;Meg Ryan;Carrie Fisher
7.9;5.0;7.5;6311.0;7.1;18506.0;7.1;10571.0;7.2;28993.0;8.3;3.0;7.6;4722.0;7.1;14962.0;7.1;8568.0;7.3;6898.0;8.5;2.0;7.4;1513.0;7.2;3322.0;7.4;1853.0;35393.0;35393.0;7.3;James Spader;Andie MacDowell;Peter Gallagher
6.3;6.0;6.0;2146.0;5.9;16493.0;5.8;8706.0;5.9;26298.0;6.2;4.0;6.0;1950.0;6.0;15470.0;5.8;7856.0;5.7;1864.0;8.0;1.0;6.0;177.0;5.7;868.0;5.8;736.0;27351.0;27351.0;5.9;Eddie Murphy;Nick Nolte;Brion James
6.6;12.0;6.4;5260.0;6.4;29922.0;6.4;10766.0;6.4;40414.0;6.3;8.0;6.4;4215.0;6.4;25688.0;6.4;9257.0;6.3;6538.0;1.0;1.0;6.1;987.0;6.3;3929.0;6.6;1368.0;45960.0;45960.0;6.4;Jeff Daniels;Harley Jane Kozak;John Goodman
8.2;45.0;8.1;20624.0;7.8;48825.0;7.6;19515.0;7.8;73651.0;8.1;34.0;8.0;15466.0;7.8;39523.0;7.5;15720.0;8.0;18056.0;8.2;5.0;8.2;4893.0;7.9;8783.0;7.8;3511.0;89009.0;89009.0;7.9;Robert De Niro;Robin Williams;Julie Kavner
7.5;508.0;7.5;78027.0;7.5;155110.0;7.2;34849.0;7.4;244879.0;7.4;405.0;7.5;64274.0;7.5;134975.0;7.2;30246.0;7.4;36686.0;7.6;57.0;7.5;12410.0;7.4;18005.0;7.1;4026.0;268494.0;268494.0;7.5;Michael J. Fox;Christopher Lloyd;Mary Steenburgen
8.5;2.0;5.9;931.0;5.6;7963.0;5.4;6645.0;5.6;13859.0;10.0;1.0;5.8;769.0;5.6;6946.0;5.4;5748.0;5.5;1929.0;7.0;1.0;6.0;153.0;5.6;908.0;5.3;803.0;15541.0;15541.0;5.5;Tom Hanks;Bruce Willis;Melanie Griffith
6.5;2.0;6.3;275.0;6.0;1710.0;5.7;745.0;5.9;2423.0;9.0;1.0;6.2;219.0;6.0;1503.0;5.7;645.0;6.2;336.0;4.0;1.0;6.5;52.0;6.4;190.0;5.7;87.0;2732.0;2732.0;6.2;Bill Pullman;Bill Paxton;Bud Cort
6.3;63.0;6.0;8835.0;5.8;19771.0;5.3;3682.0;5.8;28351.0;6.3;50.0;6.0;6979.0;5.8;16978.0;5.3;3154.0;5.8;5065.0;7.1;7.0;5.9;1731.0;5.8;2600.0;5.4;480.0;32351.0;32351.0;6.0;Alex Vincent;Jenny Agutter;Gerrit Graham
7.3;37.0;6.6;10732.0;6.4;23272.0;6.3;6778.0;6.3;22227.0;6.7;11.0;6.5;3443.0;6.2;13092.0;6.2;4980.0;6.8;19668.0;7.8;21.0;6.7;7126.0;6.8;9944.0;6.4;1705.0;40819.0;40819.0;6.7;Johnny Depp;Amy Locane;Susan Tyrrell
7.8;63.0;8.0;29751.0;8.0;98144.0;8.0;41489.0;8.0;147601.0;7.6;51.0;8.1;24235.0;8.0;82810.0;8.0;33968.0;7.9;27772.0;8.5;11.0;7.9;5166.0;7.8;14175.0;8.0;6881.0;169447.0;169447.0;8.0;Kevin Costner;Mary McDonnell;Graham Greene
6.6;13.0;6.5;5670.0;6.4;27575.0;6.3;10620.0;6.4;41721.0;6.3;11.0;6.5;5192.0;6.4;25706.0;6.3;9576.0;6.2;3003.0;7.5;2.0;6.3;429.0;6.2;1572.0;6.2;906.0;43878.0;43878.0;6.4;Liam Neeson;Frances McDormand;Colin Friels
6.0;4.0;5.9;1390.0;5.7;8940.0;5.5;2254.0;5.7;12318.0;5.3;3.0;5.9;1261.0;5.7;8496.0;5.4;2051.0;5.8;688.0;8.0;1.0;6.0;117.0;5.8;363.0;5.8;175.0;12588.0;12588.0;5.9;Jean-Claude Van Damme;Robert Guillaume;Cynthia Gibb
7.1;149.0;7.1;59109.0;7.2;149515.0;7.1;35604.0;7.2;230810.0;7.0;118.0;7.2;53003.0;7.2;135577.0;7.1;31217.0;7.1;22750.0;7.3;18.0;7.1;5463.0;7.0;12282.0;7.1;3869.0;244377.0;244377.0;7.2;Bruce Willis;Bonnie Bedelia;William Atherton
7.9;281.0;8.0;112498.0;7.9;178832.0;7.6;35395.0;7.8;233448.0;7.8;167.0;7.8;66495.0;7.8;129751.0;7.5;27249.0;8.2;104261.0;8.2;82.0;8.2;44492.0;8.2;46939.0;7.9;7562.0;327006.0;327006.0;8.0;Johnny Depp;Winona Ryder;Dianne Wiest
8.0;7.0;7.5;2747.0;7.2;8706.0;6.8;1922.0;7.3;12995.0;7.7;5.0;7.5;2533.0;7.2;8210.0;6.8;1739.0;7.0;772.0;9.0;1.0;7.2;185.0;6.8;404.0;6.8;156.0;13382.0;13382.0;7.4;Jackie Chan;Carol 'Do Do' Cheng;Eva Cobo
6.9;15.0;6.5;5933.0;6.6;35867.0;6.6;17641.0;6.6;48919.0;6.6;10.0;6.4;4128.0;6.6;28796.0;6.5;14353.0;6.8;11945.0;7.2;4.0;6.6;1730.0;6.8;6665.0;6.8;3052.0;59456.0;59456.0;6.6;Kiefer Sutherland;Julia Roberts;Kevin Bacon
6.7;3.0;6.3;892.0;6.2;3922.0;5.8;1736.0;6.1;5984.0;7.0;1.0;6.4;728.0;6.2;3503.0;5.7;1556.0;6.1;703.0;9.0;1.0;5.9;153.0;6.2;377.0;6.0;149.0;6553.0;6553.0;6.3;James Lorinz;Joanne Ritchie;Patty Mullen
7.3;66.0;7.1;29586.0;7.0;85236.0;7.1;27674.0;7.0;103716.0;7.0;40.0;7.0;16667.0;6.9;61808.0;7.0;21478.0;7.2;42779.0;8.1;18.0;7.1;12495.0;7.2;22463.0;7.4;5793.0;142562.0;142562.0;7.2;Patrick Swayze;Demi Moore;Tony Goldwyn
7.5;210.0;7.8;73862.0;7.6;141722.0;7.4;34418.0;7.6;232626.0;7.6;166.0;7.8;64398.0;7.6;126407.0;7.4;29827.0;7.6;27804.0;7.7;28.0;7.8;8539.0;7.5;13689.0;7.4;4084.0;250212.0;250212.0;7.7;Al Pacino;Diane Keaton;Talia Shire
8.9;677.0;8.7;211143.0;8.7;364294.0;8.6;99185.0;8.7;630830.0;9.0;532.0;8.7;184199.0;8.7;322848.0;8.6;83968.0;8.4;79059.0;8.7;66.0;8.4;23812.0;8.3;36886.0;8.3;13483.0;675299.0;675299.0;8.6;Robert De Niro;Ray Liotta;Joe Pesci
7.0;3.0;4.9;710.0;4.9;4380.0;4.8;1942.0;4.9;6291.0;5.0;1.0;4.9;566.0;4.9;3847.0;4.8;1673.0;4.9;895.0;7.0;1.0;4.9;132.0;4.9;489.0;5.0;245.0;7035.0;7035.0;5.0;David Andrews;Kelly Wolf;Stephen Macht
6.4;57.0;6.4;10512.0;6.4;44344.0;6.0;10672.0;6.4;59372.0;6.5;50.0;6.4;8538.0;6.4;38847.0;6.0;9328.0;6.3;8387.0;5.5;2.0;6.4;1839.0;6.4;4966.0;6.0;1180.0;65585.0;65585.0;6.4;Zach Galligan;Phoebe Cates;John Glover
6.3;5.0;5.9;2114.0;5.8;12584.0;5.7;5314.0;5.8;19383.0;6.0;4.0;5.9;1945.0;5.8;11856.0;5.7;4859.0;5.7;1221.0;7.0;1.0;6.3;151.0;5.4;630.0;5.9;393.0;20017.0;20017.0;5.9;Steven Seagal;Kelly LeBrock;William Sadler
7.8;12.0;7.0;4122.0;6.9;13524.0;7.0;5477.0;7.0;20716.0;7.9;10.0;7.1;3420.0;7.0;11917.0;7.1;4815.0;6.6;2794.0;7.0;1.0;6.6;656.0;6.6;1470.0;6.9;574.0;23135.0;23135.0;7.0;Mary Demas;Michael Rooker;Anne Bartoletti
7.8;651.0;7.6;115510.0;7.6;160399.0;7.1;29932.0;7.5;250206.0;7.8;462.0;7.6;83050.0;7.5;128526.0;7.1;24238.0;7.7;70326.0;7.8;121.0;7.7;30597.0;7.7;30022.0;7.3;5209.0;306492.0;306492.0;7.6;Macaulay Culkin;Joe Pesci;Daniel Stern
5.5;2.0;6.4;495.0;6.3;3388.0;6.5;3556.0;6.4;7038.0;5.0;1.0;6.4;437.0;6.3;3143.0;6.6;3281.0;6.2;513.0;6.0;1.0;6.2;53.0;6.2;215.0;6.2;233.0;7441.0;7441.0;6.5;Don Johnson;Virginia Madsen;Jennifer Connelly
9.2;5.0;6.7;834.0;6.4;5699.0;6.1;1818.0;6.3;7230.0;9.2;4.0;6.6;626.0;6.3;4811.0;6.1;1498.0;6.6;1406.0;9.0;1.0;7.1;204.0;6.6;841.0;6.2;296.0;8356.0;8356.0;6.6;Christopher Reid;Robin Harris;Christopher Martin
7.4;31.0;7.5;16105.0;7.5;42271.0;7.4;15026.0;7.5;65000.0;7.3;25.0;7.5;13189.0;7.5;36917.0;7.4;12919.0;7.4;9836.0;7.8;4.0;7.4;2729.0;7.4;4916.0;7.3;1859.0;73433.0;73433.0;7.6;Tim Robbins;Elizabeth Peña;Danny Aiello
7.1;5.0;6.2;1409.0;5.8;13463.0;5.7;8920.0;5.8;20063.0;6.5;2.0;6.3;1019.0;5.8;11034.0;5.7;7404.0;5.8;4233.0;8.5;2.0;5.9;374.0;5.8;2259.0;5.8;1418.0;23797.0;23797.0;6.0;Tom Hanks;Meg Ryan;Lloyd Bridges
6.5;60.0;6.2;17567.0;6.1;64507.0;6.1;16732.0;6.1;88022.0;6.5;50.0;6.2;14419.0;6.0;55895.0;6.0;14158.0;6.2;13897.0;7.2;7.0;6.2;2977.0;6.2;7972.0;6.4;2349.0;98866.0;98866.0;6.2;Arnold Schwarzenegger;Penelope Ann Miller;Pamela Reed
5.2;11.0;5.0;2044.0;5.1;6163.0;5.0;1774.0;5.1;9237.0;5.4;9.0;5.0;1818.0;5.1;5564.0;5.0;1509.0;5.2;1039.0;4.0;1.0;5.0;203.0;5.2;559.0;5.2;239.0;9992.0;9992.0;5.4;Kate Hodge;Ken Foree;R.A. Mihailoff
4.8;6.0;6.4;2650.0;6.2;17924.0;5.8;3666.0;6.2;23710.0;6.0;4.0;6.4;2471.0;6.2;16954.0;5.8;3313.0;6.1;1343.0;10.0;1.0;6.5;163.0;6.1;812.0;6.0;316.0;24246.0;24246.0;6.4;Jean-Claude Van Damme;Harrison Page;Deborah Rennard
6.2;4.0;6.1;1421.0;5.9;8960.0;5.9;3964.0;5.9;14017.0;5.0;3.0;6.1;1309.0;5.9;8572.0;5.9;3652.0;5.8;716.0;10.0;1.0;5.9;98.0;5.5;318.0;5.9;277.0;14349.0;14349.0;6.1;Steven Seagal;Basil Wallace;Keith David
5.5;2.0;5.7;60.0;5.4;865.0;5.5;564.0;5.5;1269.0;7.0;1.0;5.9;40.0;5.4;707.0;5.5;497.0;5.5;237.0;4.0;1.0;5.1;20.0;5.6;147.0;5.4;60.0;1491.0;1491.0;5.5;Ed Begley Jr.;Stockard Channing;Dabney Coleman
7.5;4.0;7.6;1204.0;7.4;3408.0;7.2;2237.0;7.5;5722.0;7.0;2.0;7.7;909.0;7.4;2818.0;7.3;1865.0;7.1;1198.0;6.0;1.0;7.2;278.0;7.2;549.0;7.0;335.0;6853.0;6853.0;7.5;Carolyn Farina;Edward Clements;Chris Eigeman
7.8;24.0;7.7;18539.0;7.8;55317.0;7.8;21055.0;7.8;89600.0;7.8;21.0;7.8;17120.0;7.8;51243.0;7.8;18760.0;7.5;6920.0;8.0;1.0;7.5;1245.0;7.5;3489.0;7.6;1988.0;94935.0;94935.0;7.9;Gabriel Byrne;Marcia Gay Harden;John Turturro
8.1;105.0;7.9;34439.0;7.8;72749.0;7.8;24008.0;7.8;109594.0;8.1;77.0;7.9;26061.0;7.8;59441.0;7.7;19567.0;7.9;25747.0;7.8;20.0;7.8;7948.0;7.9;12517.0;8.0;4068.0;131301.0;131301.0;7.9;James Caan;Kathy Bates;Richard Farnsworth
8.0;2.0;7.0;720.0;6.6;3939.0;6.5;3003.0;6.6;6828.0;8.0;1.0;7.0;629.0;6.6;3442.0;6.4;2527.0;6.6;1015.0;8.0;1.0;6.9;76.0;6.4;449.0;6.7;444.0;7664.0;7664.0;6.7;Denzel Washington;Spike Lee;Wesley Snipes
5.0;10.0;5.2;2698.0;5.2;12875.0;4.9;2224.0;5.0;14053.0;4.9;8.0;5.0;1757.0;5.0;9882.0;4.8;1814.0;5.7;4313.0;5.5;2.0;5.6;908.0;5.7;2837.0;5.5;383.0;17807.0;17807.0;5.2;Jonathan Brandis;Kenny Morrison;Clarissa Burt
7.7;11.0;6.9;4863.0;6.9;18862.0;6.7;5652.0;6.9;26827.0;7.4;8.0;6.9;4134.0;6.9;16817.0;6.7;4973.0;6.8;3268.0;7.0;1.0;6.8;677.0;6.7;1865.0;6.7;595.0;29388.0;29388.0;7.0;Tony Todd;Patricia Tallman;Tom Towles
7.7;10.0;7.1;6252.0;7.2;28443.0;7.5;14921.0;7.3;43681.0;7.8;9.0;7.1;4895.0;7.2;24629.0;7.5;12971.0;7.3;6672.0;7.0;1.0;7.2;1255.0;7.3;3486.0;7.6;1725.0;49626.0;49626.0;7.5;Anne Parillaud;Marc Duret;Patrick Fontana
5.9;65.0;6.1;19132.0;6.3;67642.0;6.2;17346.0;6.3;102448.0;5.8;56.0;6.2;17793.0;6.3;63798.0;6.2;15820.0;6.1;5831.0;6.8;5.0;6.0;1121.0;6.1;3117.0;6.2;1280.0;104185.0;104185.0;6.4;Kevin Peter Hall;Danny Glover;Gary Busey
7.8;4.0;7.0;2082.0;6.8;13190.0;7.0;11668.0;6.9;23515.0;7.0;3.0;7.0;1703.0;6.8;11408.0;7.0;9701.0;6.9;3951.0;10.0;1.0;6.9;355.0;6.8;1633.0;7.0;1808.0;26944.0;26944.0;7.0;Harrison Ford;Brian Dennehy;Raul Julia
7.7;149.0;7.1;56975.0;6.9;110760.0;7.0;34213.0;6.8;124983.0;7.3;50.0;6.9;24274.0;6.7;70189.0;6.9;25133.0;7.4;84200.0;7.9;70.0;7.4;31665.0;7.4;39162.0;7.5;8569.0;202097.0;202097.0;7.2;Richard Gere;Julia Roberts;Ralph Bellamy
6.4;30.0;6.9;8616.0;6.9;15526.0;6.6;2761.0;6.8;20050.0;6.2;22.0;6.8;5454.0;6.9;11500.0;6.6;2210.0;7.1;7765.0;7.1;5.0;7.0;3015.0;7.2;3865.0;7.0;518.0;26933.0;26933.0;7.0;Bob Newhart;Eva Gabor;John Candy
5.3;21.0;5.8;7653.0;5.9;41270.0;5.6;10797.0;5.8;58661.0;4.8;16.0;5.8;7100.0;5.9;39018.0;5.6;9941.0;5.6;3072.0;8.7;3.0;5.9;462.0;5.5;1765.0;5.5;718.0;59741.0;59741.0;5.9;John Glover;Mario Machado;Leeza Gibbons
5.6;106.0;5.6;23534.0;5.2;53963.0;5.0;11853.0;5.3;88236.0;5.5;86.0;5.6;21917.0;5.2;50762.0;5.0;10825.0;5.7;5074.0;6.7;7.0;6.0;1293.0;5.6;2609.0;5.3;866.0;89456.0;89456.0;5.4;Sylvester Stallone;Talia Shire;Burt Young
7.2;4.0;6.2;1613.0;5.9;10651.0;5.8;6587.0;5.9;18083.0;7.0;2.0;6.1;1478.0;5.9;10017.0;5.8;6024.0;5.8;1190.0;9.0;1.0;6.6;124.0;5.8;533.0;5.6;495.0;18855.0;18855.0;5.9;Clint Eastwood;Charlie Sheen;Raul Julia
5.5;2.0;5.2;121.0;5.3;1543.0;5.2;760.0;5.2;2196.0;6.0;1.0;5.1;98.0;5.3;1385.0;5.2;655.0;6.1;264.0;5.0;1.0;5.5;22.0;6.4;141.0;5.1;92.0;2426.0;2426.0;5.7;Douglas Barr;Royal Dano;Ariana Richards
7.0;2.0;6.7;411.0;6.3;2332.0;6.2;2317.0;6.2;4019.0;5.0;1.0;6.6;262.0;6.3;1845.0;6.1;1809.0;6.7;1127.0;9.0;1.0;7.0;148.0;6.6;456.0;6.6;481.0;5062.0;5062.0;6.4;Jane Fonda;Robert De Niro;Swoosie Kurtz
6.6;30.0;6.7;9773.0;6.8;47470.0;5.8;5497.0;6.7;58009.0;6.4;24.0;6.7;8442.0;6.8;42544.0;5.7;4680.0;6.7;6738.0;7.2;5.0;6.9;1231.0;6.8;4481.0;6.2;736.0;62770.0;62770.0;7.0;Judith Hoag;Elias Koteas;Josh Pais
7.7;80.0;7.4;37704.0;7.5;139344.0;7.5;41219.0;7.5;206578.0;7.7;71.0;7.4;34008.0;7.6;126931.0;7.5;36371.0;7.2;19188.0;7.8;4.0;7.1;3285.0;7.2;10834.0;7.3;4221.0;218347.0;218347.0;7.5;Arnold Schwarzenegger;Rachel Ticotin;Sharon Stone
7.2;36.0;7.1;15839.0;7.1;54075.0;7.1;16454.0;7.1;77719.0;7.0;32.0;7.1;13362.0;7.1;47286.0;7.1;14114.0;7.0;11129.0;8.0;3.0;6.9;2305.0;7.0;6219.0;7.1;2131.0;86404.0;86404.0;7.3;Kevin Bacon;Fred Ward;Finn Carter
7.7;8.0;7.0;690.0;6.6;3800.0;6.6;3748.0;6.6;7697.0;7.7;3.0;7.0;607.0;6.6;3506.0;6.5;3391.0;6.8;656.0;9.0;4.0;7.6;75.0;6.6;252.0;6.8;317.0;8246.0;8246.0;6.7;Clint Eastwood;Jeff Fahey;Charlotte Cornwell
7.2;33.0;7.2;11130.0;7.2;32664.0;7.2;15092.0;7.2;51775.0;7.2;28.0;7.2;8970.0;7.2;28147.0;7.3;13053.0;7.3;8303.0;7.2;5.0;7.4;2015.0;7.3;4185.0;7.2;1815.0;58919.0;58919.0;7.3;Nicolas Cage;Laura Dern;Willem Dafoe
6.8;68.0;7.0;23813.0;6.8;54331.0;6.7;15009.0;6.7;67660.0;6.8;34.0;6.8;12745.0;6.7;40186.0;6.7;12087.0;7.3;28245.0;6.9;27.0;7.4;10724.0;7.2;13510.0;7.1;2700.0;93221.0;93221.0;7.0;Anjelica Huston;Raul Julia;Christopher Lloyd
8.3;3.0;7.8;1713.0;7.6;4246.0;7.3;2739.0;7.6;6798.0;8.5;2.0;7.8;1165.0;7.6;3245.0;7.3;2226.0;7.6;2003.0;8.0;1.0;7.8;519.0;7.6;946.0;7.4;466.0;8701.0;8701.0;7.6;Juliette Binoche;Denis Lavant;Klaus-Michael Grüber
8.3;26.0;7.9;19301.0;7.7;48010.0;7.4;16609.0;7.7;76533.0;8.4;21.0;7.9;16828.0;7.7;42907.0;7.4;14512.0;7.5;8964.0;7.3;3.0;7.6;2241.0;7.5;4579.0;7.4;1838.0;83946.0;83946.0;7.7;John Turturro;John Goodman;Judy Davis
7.9;499.0;8.1;113392.0;8.0;147335.0;7.8;29451.0;7.8;200681.0;7.8;302.0;7.9;66407.0;7.8;100859.0;7.7;22040.0;8.5;103923.0;8.2;166.0;8.5;45379.0;8.6;44684.0;8.2;6959.0;290677.0;290677.0;8.1;Robby Benson;Jesse Corti;Rex Everhart
7.1;23.0;6.5;6062.0;6.3;30505.0;6.0;9036.0;6.3;40365.0;6.9;18.0;6.5;4935.0;6.3;26282.0;6.0;7700.0;6.4;6459.0;7.0;3.0;6.6;1075.0;6.4;3894.0;5.9;1237.0;45626.0;45626.0;6.4;Keanu Reeves;Alex Winter;William Sadler
8.3;65.0;7.9;22915.0;7.7;52173.0;7.5;13197.0;7.7;82931.0;8.2;56.0;7.9;20548.0;7.7;47344.0;7.5;11277.0;7.7;8627.0;9.0;3.0;7.8;2119.0;7.6;4347.0;7.6;1729.0;88350.0;88350.0;7.9;Hudhail Al-Amir;Lloyd Avery II;Angela Bassett
7.6;69.0;7.4;25493.0;7.3;70037.0;7.3;26272.0;7.3;110905.0;7.7;58.0;7.4;22044.0;7.3;61904.0;7.3;22632.0;7.2;14357.0;6.9;6.0;7.2;3127.0;7.2;7367.0;7.2;3283.0;121871.0;121871.0;7.3;Robert De Niro;Nick Nolte;Jessica Lange
5.7;3.0;6.3;2265.0;5.8;10055.0;5.6;3004.0;5.6;9976.0;3.5;2.0;6.0;877.0;5.6;6442.0;5.5;2357.0;6.3;5721.0;10.0;1.0;6.6;1362.0;6.3;3513.0;5.8;618.0;15327.0;15327.0;6.0;Jim Belushi;Kelly Lynch;Alisan Porter
7.5;21.0;7.5;10738.0;7.6;36387.0;7.7;13003.0;7.6;50128.0;7.3;17.0;7.5;7758.0;7.5;29966.0;7.7;11174.0;7.7;10781.0;8.0;1.0;7.6;2838.0;7.7;5993.0;7.8;1627.0;60149.0;60149.0;7.7;Pascal Benezech;Dominique Pinon;Marie-Laure Dougnac
7.9;14.0;7.4;10459.0;7.3;37164.0;7.1;14553.0;7.2;52496.0;8.3;7.0;7.3;7704.0;7.3;30889.0;7.1;12266.0;7.3;11043.0;6.9;5.0;7.4;2648.0;7.3;5888.0;7.1;2099.0;62190.0;62190.0;7.3;Val Kilmer;Meg Ryan;Kyle MacLachlan
6.7;3.0;5.9;3471.0;5.6;20495.0;5.2;4177.0;5.6;27351.0;5.0;2.0;5.9;3197.0;5.6;19315.0;5.2;3779.0;5.7;1655.0;10.0;1.0;6.2;249.0;5.5;989.0;5.6;352.0;28146.0;28146.0;5.8;Jean-Claude Van Damme;Geoffrey Lewis;Alonna Shaw
5.5;12.0;6.1;2884.0;6.0;13090.0;5.3;3779.0;5.6;13928.0;4.7;9.0;5.7;1603.0;5.8;8925.0;5.1;2883.0;6.8;6466.0;8.7;3.0;7.0;1252.0;6.8;4036.0;6.2;840.0;19765.0;19765.0;6.3;Phoebe Cates;Rik Mayall;Marsha Mason
6.3;3.0;6.7;518.0;6.5;5759.0;6.3;2323.0;6.5;7542.0;6.5;2.0;6.6;385.0;6.5;4942.0;6.2;1961.0;6.8;1289.0;6.0;1.0;6.9;128.0;6.8;764.0;6.7;340.0;8603.0;8603.0;6.7;Ed O'Neill;Ethan Embry;JoBeth Williams
8.1;14.0;7.6;8832.0;7.5;31670.0;7.5;17153.0;7.5;50342.0;7.9;11.0;7.6;7363.0;7.5;27115.0;7.5;14298.0;7.6;8442.0;7.5;2.0;7.6;1372.0;7.6;4179.0;7.7;2589.0;57669.0;57669.0;7.6;Jeff Bridges;Adam Bryant;Paul Lombardi
8.5;4.0;7.1;2615.0;6.7;11521.0;6.6;6664.0;6.7;15859.0;8.7;3.0;7.0;1619.0;6.7;8566.0;6.5;5228.0;7.0;5351.0;8.0;1.0;7.2;969.0;7.0;2837.0;6.8;1340.0;20804.0;20804.0;6.9;Al Pacino;Michelle Pfeiffer;Hector Elizondo
4.1;29.0;4.8;6403.0;5.0;18871.0;4.8;4435.0;4.8;26276.0;4.0;24.0;4.7;5241.0;4.9;16303.0;4.7;3714.0;5.4;4319.0;5.8;4.0;5.3;1077.0;5.4;2393.0;5.2;651.0;29738.0;29738.0;5.1;Robert Englund;Lisa Zane;Shon Greenblatt
8.7;12.0;7.8;6888.0;7.6;25051.0;7.8;15059.0;7.4;28727.0;8.8;5.0;7.5;2955.0;7.3;14433.0;7.6;10347.0;8.1;19565.0;8.5;6.0;8.0;3812.0;8.1;10339.0;8.3;4489.0;47010.0;47010.0;7.8;Kathy Bates;Mary Stuart Masterson;Mary-Louise Parker
3.2;4.0;4.2;2628.0;4.3;19124.0;4.1;9524.0;4.2;29540.0;2.5;2.0;4.2;2396.0;4.3;17664.0;4.0;8534.0;4.7;2417.0;6.0;1.0;4.5;205.0;4.7;1260.0;4.9;879.0;31280.0;31280.0;4.3;Christopher Lambert;Sean Connery;Virginia Madsen
6.6;97.0;6.8;38850.0;6.8;106190.0;6.2;22738.0;6.7;133045.0;6.6;73.0;6.7;26459.0;6.8;82380.0;6.1;18318.0;7.1;40594.0;6.7;20.0;7.1;11811.0;7.2;22577.0;6.6;4119.0;167875.0;167875.0;6.9;Dustin Hoffman;Robin Williams;Julia Roberts
6.6;25.0;6.8;12511.0;6.8;49071.0;6.4;11802.0;6.8;68707.0;6.9;23.0;6.8;11176.0;6.9;44534.0;6.4;10564.0;6.5;6604.0;2.0;1.0;6.8;1231.0;6.5;4059.0;6.2;1103.0;73409.0;73409.0;6.8;Charlie Sheen;Cary Elwes;Valeria Golino
